City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
350,lluta,-16.0147,-72.0142,43.81,22,0,3.44,PE,1693047267
351,lospalos,-8.5186,127.0025,70.3,78,95,9.48,TL,1693047268
352,arraial do cabo,-22.9661,-42.0278,67.86,83,75,14.97,BR,1693047022
353,djibo,14.1022,-1.6306,82.31,67,98,15.37,BF,1693047269
354,nogliki,51.8333,143.1667,52.32,97,100,12.82,RU,1693047269
355,puerto quijarro,-17.7833,-57.7667,73.0,63,6,6.11,BO,1693047270
356,port douglas,-16.4833,145.4667,70.45,78,34,14.07,AU,1693047142
357,uray,60.1247,64.7758,56.23,60,99,7.47,RU,1693047271
358,rio negrinho,-26.2544,-49.5183,45.95,96,97,2.98,BR,1693047272
359,san patricio,28.017,-97.5169,84.06,85,3,1.03,US,1693047273
360,vila velha,-20.3297,-40.2925,75.15,89,75,11.99,BR,1693047273
361,saint-pierre,-21.3393,55.4781,78.57,57,20,9.22,RE,1693047274
