City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
360,mount gambier,-37.8333,140.7667,48.87,77,98,5.28,AU,1693397966
361,fernie,49.5,-115.0687,59.2,99,100,3.58,CA,1693397967
362,qinzhou,21.95,108.6167,79.74,73,57,9.6,CN,1693397968
363,monywa,22.1167,95.1333,83.84,79,98,3.47,MM,1693397968
364,ilomantsi,62.6716,30.9328,65.7,60,70,4.18,FI,1693397969
365,akureyri,65.6835,-18.0878,49.93,87,75,9.22,IS,1693397970
366,bengkulu,-3.8004,102.2655,78.33,82,89,9.55,ID,1693397971
367,al mayadin,35.0209,40.4535,97.45,24,0,13.02,SY,1693397971
368,todos santos,23.45,-110.2167,80.65,91,38,0.76,MX,1693397972
369,undurkhaan,47.3194,110.6556,58.53,74,45,9.86,MN,1693397973
370,ashburton,-37.8626,145.0794,51.39,84,74,1.01,AU,1693397973
371,yazd,31.8972,54.3675,102.31,9,20,11.5,IR,1693397974
372,howard springs,-12.497,131.047,75.11,79,73,3.18,AU,1693397976
373,norilsk,69.3535,88.2027,51.42,62,100,11.27,RU,1693397977
374,holualoa,19.6228,-155.9522,73.24,79,0,9.22,US,1693397978
375,morondava,-20.2833,44.2833,81.19,52,44,13.58,MG,1693397979
376,beauceville,46.2179,-70.7787,65.21,94,67,3.44,CA,1693397979
377,mizque,-17.941,-65.3402,61.38,66,6,1.52,BO,1693397980
378,port elizabeth,-33.918,25.5701,95.29,13,0,9.22,ZA,1693397980
379,dali,25.7,100.1833,60.67,93,100,3.96,CN,1693397981
380,puerto aysen,-45.4,-72.7,39.02,99,100,5.35,CL,1693397793
381,tukrah,32.5341,20.5791,83.61,49,16,10.65,LY,1693397983
382,fort st. john,56.2499,-120.8529,53.49,87,100,2.3,CA,1693397983
383,thurgoona,-36.0451,146.9919,44.94,95,36,2.68,AU,1693397984
384,chak azam sahu,30.75,73.0333,103.59,21,0,5.82,PK,1693397984
385,kirensk,57.7853,108.1119,69.1,72,4,3.85,RU,1693397985
386,gutao,37.2025,112.1781,72.68,42,2,1.92,CN,1693397986
387,borogontsy,62.6683,131.1683,66.78,62,97,4.18,RU,1693397986
388,igarka,67.4667,86.5833,50.77,88,100,9.44,RU,1693397987
389,tarakan,3.3,117.6333,81.9,94,40,4.61,ID,1693397987
390,egilsstadir,65.2653,-14.3948,53.51,76,0,10.36,IS,1693397988
391,aver-o-mar,41.4078,-8.7812,80.31,60,0,13.8,PT,1693397989
392,palikir - national government center,6.9248,158.1611,82.65,75,100,16.91,FM,1693397990
393,puerto carreno,6.189,-67.4859,80.58,89,0,0.0,CO,1693397990
394,kostomuksha,64.571,30.5767,67.24,49,70,5.93,RU,1693397991
395,kattivakkam,13.2167,80.3167,86.09,76,52,8.08,IN,1693397992
396,fuengirola,36.54,-4.6247,80.85,73,20,11.5,ES,1693397966
397,tweed heads,-28.1817,153.547,62.96,93,40,4.61,AU,1693397993
398,benito juarez,19.385,-99.165,60.01,56,20,5.75,MX,1693397993
399,maceio,-9.6658,-35.7353,81.84,74,75,9.22,BR,1693397994
400,zalingei,12.9096,23.4741,80.15,64,92,8.88,SD,1693397995
401,hays,30.0502,-98.0336,75.78,64,9,5.46,US,1693397995
402,slave lake,55.2834,-114.769,55.38,77,0,0.0,CA,1693397745
403,kharp,66.8014,65.8081,56.75,54,71,7.45,RU,1693397997
404,ulladulla,-35.35,150.4667,57.29,74,99,6.73,AU,1693397997
405,tenenkou,14.4572,-4.9169,92.19,43,9,6.73,ML,1693398000
406,pithoragarh,29.5833,80.2167,73.63,79,1,5.14,IN,1693398000
407,hasaki,35.7333,140.8333,83.3,88,87,12.8,JP,1693398001
408,liberal,37.0431,-100.921,57.34,82,0,0.0,US,1693397857
409,yinchuan,38.4681,106.2731,82.8,18,23,5.32,CN,1693398003
410,mildura,-34.2,142.15,51.08,73,60,11.7,AU,1693398004
411,kodinsk,58.6881,99.1844,65.17,73,96,4.52,RU,1693398004
412,inarajan village,13.2736,144.7484,79.77,96,100,10.4,GU,1693398005
413,vadso,70.0744,29.7487,61.68,67,20,3.44,NO,1693398006
414,shakhtinsk,49.71,72.5872,72.45,23,74,23.94,KZ,1693398006
415,callao,-12.0667,-77.15,68.29,77,100,8.05,PE,1693398007
416,ghormach,35.7306,63.7826,97.74,9,31,2.35,AF,1693398007
417,palmer,42.1584,-72.3287,71.15,85,100,4.61,US,1693398008
418,vila do maio,15.1333,-23.2167,81.39,82,75,9.33,CV,1693398009
419,flying fish cove,-10.4217,105.6791,76.68,88,100,9.22,CX,1693398010
420,san patricio,28.017,-97.5169,83.82,70,0,6.64,US,1693398010
421,mount darwin,-16.7725,31.5838,77.43,23,1,7.27,ZW,1693398011
422,puerto deseado,-47.7503,-65.8938,43.41,49,85,18.21,AR,1693398012
423,umba,66.6871,34.3429,59.27,68,34,5.66,RU,1693398012
424,benghazi,32.1167,20.0667,82.9,53,8,12.55,LY,1693398013
425,launceston,-41.45,147.1667,47.8,81,36,10.36,AU,1693398014
426,ikungi,-5.1333,34.7667,81.97,26,6,7.36,TZ,1693398014
427,tommot,58.9564,126.2925,63.19,72,2,1.86,RU,1693398015
428,larkird,35.4894,66.6641,83.7,18,0,10.13,AF,1693398016
429,hailar,49.2,119.7,60.3,72,100,7.0,CN,1693398018
430,jieshi,22.8134,115.8257,81.16,77,59,13.69,CN,1693398018
431,kitimat,54.0524,-128.6534,59.38,99,97,4.0,CA,1693398019
432,linqiong,30.4159,103.4609,78.62,72,33,1.97,CN,1693398019
433,tanout,14.9709,8.8879,94.12,39,81,18.1,NE,1693398020
434,chickasha,35.0526,-97.9364,72.3,60,7,7.0,US,1693398020
435,impfondo,1.6381,18.0667,95.97,35,30,3.56,CG,1693398022
436,mount pearl,47.5166,-52.7813,67.32,81,75,4.61,CA,1693398022
437,nuuk,64.1835,-51.7216,41.61,93,100,10.36,GL,1693398023
438,riachao do jacuipe,-11.8069,-39.3856,75.16,75,76,3.76,BR,1693398024
439,melfort,52.8667,-104.6177,59.13,77,1,5.75,CA,1693398024
440,fauske,67.2588,15.3918,64.94,58,9,2.55,NO,1693398025
441,alaghsas,17.0187,8.0168,99.43,30,80,13.22,NE,1693398026
442,baie-comeau,49.2168,-68.1489,62.28,88,100,2.3,CA,1693398026
443,ain oussera,35.4514,2.9058,86.45,15,83,3.83,DZ,1693398027
444,mirny,62.5353,113.9611,69.24,56,77,1.99,RU,1693398028
445,kiunga,-6.1219,141.2906,72.86,95,75,3.38,PG,1693398028
446,le port,-20.9373,55.2919,76.96,92,57,6.08,RE,1693398029
447,tromso,69.6496,18.957,60.82,72,75,9.22,NO,1693398029
448,qingdao,36.0986,120.3719,73.0,78,0,2.24,CN,1693397729
449,sabang,5.8933,95.3214,83.37,78,88,18.34,ID,1693398031
450,mogadishu,2.0371,45.3438,79.79,74,27,20.51,SO,1693398031
451,fale old settlement,-9.3852,-171.2468,83.12,78,24,16.8,TK,1693398032
452,walvis bay,-22.9575,14.5053,62.1,61,20,9.6,NA,1693397884
453,jainpur,26.1533,83.3347,89.06,61,65,5.59,IN,1693398033
454,yaring,6.8662,101.3689,82.02,80,93,8.14,TH,1693398034
455,tralee,52.2704,-9.7026,59.25,77,20,2.3,IE,1693398034
456,khanty-mansiysk,61.0042,69.0019,60.91,94,100,7.0,RU,1693398002
457,jiayuguan,39.8167,98.3,76.55,25,100,16.84,CN,1693397802
458,lazaro cardenas,17.9583,-102.2,78.93,84,52,4.83,MX,1693398036
459,kalmunai,7.4167,81.8167,87.31,64,100,12.8,LK,1693398037
460,illizi,26.4833,8.4667,102.0,14,2,11.48,DZ,1693398037
461,chimore,-16.9833,-65.1333,76.57,52,86,1.05,BO,1693398038
462,bodo,67.28,14.405,64.94,70,40,4.61,NO,1693397837
463,ivins,37.1686,-113.6794,74.52,20,0,3.49,US,1693398039
464,nyrob,60.733,56.7202,53.87,68,43,11.59,RU,1693398040
465,pedernales,18.0384,-71.744,84.33,62,68,2.26,DO,1693398040
466,san-pedro,4.7485,-6.6363,78.66,84,99,6.51,CI,1693398041
467,tasqala,51.1167,50.3167,71.71,26,62,17.36,KZ,1693398042
468,nizhneudinsk,54.9076,99.0276,65.05,86,100,3.29,RU,1693398042
469,rosarito,32.3333,-117.0333,70.75,78,32,5.21,MX,1693398043
470,talara,-4.5772,-81.2719,70.56,88,100,17.18,PE,1693397810
471,meadow lake,34.8014,-106.5436,65.93,48,3,5.28,US,1693398044
472,diawara,15.022,-12.5437,88.7,56,70,5.99,SN,1693398045
473,rumphi,-11.0186,33.8575,74.68,43,83,4.27,MW,1693398046
474,ndele,8.4109,20.6473,76.73,82,100,3.44,CF,1693398048
475,bubaque,11.2833,-15.8333,80.01,80,100,13.91,GW,1693398048
476,keflavik,64.0049,-22.5624,54.03,76,75,14.97,IS,1693398049
477,tateyama,34.9833,139.8667,83.1,90,91,11.86,JP,1693398050
478,wajir,1.7471,40.0573,89.56,40,75,11.5,KE,1693398050
479,poso,-1.3959,120.7524,77.76,73,10,3.42,ID,1693398051
480,broome,42.2506,-75.833,66.45,84,0,3.44,US,1693398051
481,caleta de carquin,-11.0925,-77.6267,65.23,85,57,9.4,PE,1693398052
482,ghadamis,30.1337,9.5007,102.29,14,48,9.24,LY,1693398053
483,acapulco de juarez,16.8634,-99.8901,80.42,89,40,3.44,MX,1693397825
484,mao,39.8885,4.2658,77.56,57,40,6.91,ES,1693397825
485,kauhava,63.103,23.0713,61.45,92,100,4.52,FI,1693398054
486,yekaterinoslavka,50.3734,129.1139,55.81,96,100,10.65,RU,1693398055
487,salinopolis,-0.6136,-47.3561,83.59,68,0,9.69,BR,1693398055
488,masterton,-40.9597,175.6575,48.88,96,13,3.33,NZ,1693398056
489,fruita,39.1589,-108.729,70.57,37,0,11.5,US,1693397797
490,tuzla,44.5428,18.6694,80.56,36,20,2.3,BA,1693398058
491,sarangpur,23.5667,76.4667,85.53,60,32,9.22,IN,1693398058
492,selm,51.7,7.4667,64.18,87,62,10.27,DE,1693398059
493,kargopol',61.5071,38.9456,65.59,62,60,3.53,RU,1693398059
494,emerald,-23.5333,148.1667,64.98,47,56,8.14,AU,1693398060
495,ad dilam,23.9915,47.1627,115.21,7,36,17.69,SA,1693398061
496,port saint john's,-31.6229,29.5448,79.83,45,0,9.95,ZA,1693398061
497,hilo,19.7297,-155.09,77.61,83,100,5.75,US,1693398062
498,tewantin,-26.3833,153.0333,58.95,95,64,5.35,AU,1693398063
499,nikfer,37.4054,29.1373,88.11,18,0,14.41,TR,1693398064
500,revda,56.801,59.9303,54.46,78,92,11.61,RU,1693398065
501,cochem,50.1333,7.15,66.42,78,75,12.66,DE,1693398065
502,siocon,7.7061,122.1353,79.63,89,86,4.79,PH,1693398066
503,pitimbu,-7.4706,-34.8086,81.19,69,66,14.03,BR,1693398067
504,zhaoyuan,37.3592,120.3964,67.98,77,1,1.34,CN,1693398068
505,sitka,57.0531,-135.33,58.89,88,100,4.61,US,1693398068
506,novo aripuana,-5.1206,-60.3797,86.45,39,83,2.89,BR,1693398069
507,las tablas,7.7667,-80.2833,83.17,99,99,3.89,PA,1693398070
508,charters towers,-20.1,146.2667,62.49,69,61,8.81,AU,1693398070
509,neryungri,56.6709,124.6491,59.52,65,26,3.11,RU,1693398071
510,sant celoni,41.6833,2.4833,80.04,69,84,3.8,ES,1693398072
511,morant bay,17.8815,-76.4093,85.62,81,51,11.27,JM,1693398072
512,murzuq,25.9155,13.9184,105.6,15,28,14.47,LY,1693398073
513,tsiombe,-25.3,45.4833,75.78,49,0,19.55,MG,1693398074
514,geraldton,-28.7667,114.6,59.41,88,0,3.44,AU,1693398074
515,namibe,-15.1961,12.1522,75.7,70,49,10.2,AO,1693398076
516,paipa,5.7801,-73.1171,52.86,85,49,3.49,CO,1693398076
517,arraias,-12.9288,-46.9437,81.34,52,47,2.89,BR,1693398077
518,ylitornio,66.3089,23.6773,65.64,53,87,7.74,FI,1693398077
519,kinkala,-4.3614,14.7644,96.04,29,29,4.97,CG,1693398079
520,thunder bay,48.4001,-89.3168,39.18,100,0,4.61,CA,1693398080
521,albertina,-22.2008,-46.6158,69.44,56,31,1.41,BR,1693398081
522,marsa alam,25.0757,34.8918,91.2,52,0,16.58,EG,1693397979
523,isangel,-19.55,169.2667,72.07,91,100,18.7,VU,1693398083
524,yambio,4.5721,28.3955,88.74,44,69,3.74,SS,1693398086
525,muroto-misakicho,33.2833,134.15,77.49,89,100,6.26,JP,1693398087
526,mili,6.0815,171.735,83.68,80,67,15.21,MH,1693398088
527,rye,40.9807,-73.6837,74.32,87,100,5.75,US,1693398089
528,jessen,51.7833,12.95,72.27,56,75,4.61,DE,1693398076
529,aberdeen,57.1437,-2.0981,63.66,64,20,12.66,GB,1693398091
530,ternate,0.8,127.4,79.93,84,67,8.81,ID,1693398092
531,nalut,30.3333,10.85,97.79,15,63,3.62,LY,1693398093
532,alesund,62.4723,6.1549,64.33,80,20,10.36,NO,1693398094
533,nanao,37.05,136.9667,86.2,76,99,3.74,JP,1693398095
534,nyamira,-0.6318,34.6443,74.35,53,51,2.15,KE,1693398096
535,thief river falls,48.1191,-96.1812,53.53,94,0,5.75,US,1693398018
536,pangody,65.85,74.4859,62.56,42,45,8.21,RU,1693398097
537,nar'yan-mar,67.6713,53.087,59.05,53,64,7.61,RU,1693398097
538,puerto san jose,13.9256,-90.8244,78.57,87,100,5.66,GT,1693398098
539,dalandzadgad,43.5708,104.425,79.45,15,44,7.11,MN,1693398099
540,el alto,-4.2714,-81.2147,67.66,79,3,11.72,PE,1693398099
541,pipri,19.8,75.5333,86.04,49,76,11.18,IN,1693398100
542,lata,40.1629,-8.3327,83.48,44,33,6.55,PT,1693398100
543,maragogi,-9.0122,-35.2225,80.89,69,28,12.24,BR,1693397829
544,luorong,24.4058,109.6086,76.37,70,50,9.51,CN,1693398102
545,'ali sabieh,11.1558,42.7125,96.57,27,16,10.29,DJ,1693398102
546,awjilah,29.1081,21.2869,101.46,20,0,13.33,LY,1693398103
547,enewetak,11.3474,162.3373,83.3,80,96,12.19,MH,1693398104
548,ruteng,-8.6136,120.4721,60.67,92,83,1.05,ID,1693398104
549,mugia,43.1041,-9.2179,75.9,71,100,8.48,ES,1693398105
550,sabancuy,18.9667,-91.1833,79.54,84,82,3.06,MX,1693398106
551,posto fiscal rolim de moura,-13.0833,-62.2667,81.14,55,56,0.58,BR,1693398107
552,draganesti,45.7833,27.4667,89.06,33,47,12.21,RO,1693398108
553,bonthe,7.5264,-12.505,76.05,88,100,5.12,SL,1693398108
554,kargasok,59.0556,80.8572,67.53,62,87,10.54,RU,1693398109
555,deqen,29.9618,90.7188,61.39,63,69,3.31,CN,1693398110
